t_hours,pv_pu,tap_ops_this_step,v_pu_regulator_adjacent,v_pu_midpoint,v_pu_end_of_feeder
14.093611111111112,0.9127636827296494,0,0.999991336643108,1.0227990934996969,1.0084429911929036
14.093888888888888,0.9127338760790606,0,0.9999913359353311,1.0227989378194025,1.0084427513699963
14.094166666666666,0.9127040646552017,0,0.9999913352274534,1.0227987821171083,1.0084425115139732
14.094444444444445,0.9126742484582908,0,0.9999913345194756,1.0227986263928175,1.008442271624839
14.094722222222222,0.9126444274885468,0,0.9999913338113965,1.0227984706465305,1.008442031702595
14.094999999999999,0.9126146017461881,0,0.9999913331032168,1.0227983148782507,1.0084417917472461
14.095277777777778,0.9125847712314332,0,0.9999913323949364,1.0227981590879796,1.0084415517587948
14.095555555555556,0.9125549359445008,0,0.9999913316865557,1.022798003275719,1.008441311737245
14.095833333333333,0.9125250958856096,0,0.9999913309780739,1.0227978474414705,1.0084410716825996
14.09611111111111,0.9124952510549783,0,0.9999913302694917,1.0227976915852366,1.008440831594862
14.096388888888889,0.9124654014528253,0,0.9999913295608089,1.022797535707019,1.008440591474035
14.096666666666668,0.9124355470793698,0,0.9999913288520252,1.0227973798068202,1.0084403513201237
14.096944444444444,0.9124056879348303,0,0.9999913281431411,1.0227972238846412,1.0084401111331298
14.097222222222221,0.9123758240194261,0,0.9999913274341562,1.0227970679404843,1.0084398709130569
14.0975,0.9123459553333753,0,0.999991326725071,1.0227969119743525,1.0084396306599086
14.097777777777779,0.9123160818768972,0,0.9999913260158849,1.0227967559862463,1.0084393903736883
14.098055555555556,0.9122862036502111,0,0.9999913253065982,1.0227965999761681,1.008439150054399
14.098333333333333,0.9122563206535357,0,0.999991324597211,1.0227964439441204,1.008438909702044
14.098611111111111,0.9122264328870895,0,0.999991323887723,1.0227962878901045,1.0084386693166274
14.09888888888889,0.912196540351092,0,0.9999913231781346,1.022796131814122,1.0084384288981514
14.099166666666667,0.9121666430457628,0,0.9999913224684459,1.0227959757161764,1.0084381884466203
14.099444444444444,0.9121367409713202,0,0.9999913217586563,1.022795819596268,1.008437947962037
14.099722222222223,0.9121068341279839,0,0.9999913210487664,1.0227956634543995,1.0084377074444046
14.1,0.9120769225159729,0,0.9999913203387759,1.0227955072905732,1.0084374668937264
14.100277777777777,0.9120470061355063,0,0.9999913196286846,1.02279535110479,1.0084372263100068
14.100555555555555,0.9120170849868032,0,0.999991318918493,1.0227951948970533,1.0084369856932478
14.100833333333334,0.9119871590700835,0,0.9999913182082008,1.0227950386673637,1.0084367450434533
14.101111111111111,0.9119572283855663,0,0.9999913174978085,1.022794882415724,1.0084365043606267
14.101388888888888,0.911927292933471,0,0.9999913167873148,1.0227947261421357,1.0084362636447715
14.101666666666667,0.9118973527140165,0,0.9999913160767214,1.0227945698466006,1.0084360228958902
14.101944444444445,0.9118674077274227,0,0.9999913153660275,1.0227944135291214,1.008435782113987
14.102222222222222,0.9118374579739095,0,0.999991314655233,1.0227942571896993,1.0084355412990647
14.1025,0.9118075034536958,0,0.9999913139443374,1.0227941008283368,1.008435300451127
14.102777777777778,0.9117775441670013,0,0.999991313233342,1.0227939444450356,1.008435059570177
14.103055555555557,0.9117475801140456,0,0.999991312522246,1.022793788039797,1.0084348186562175
14.103333333333333,0.9117176112950485,0,0.9999913118110498,1.0227936316126245,1.0084345777092534
14.10361111111111,0.9116876377102295,0,0.9999913110997528,1.0227934751635186,1.008434336729286
14.10388888888889,0.9116576593598085,0,0.9999913103883559,1.022793318692482,1.0084340957163205
14.104166666666668,0.9116276762440048,0,0.999991309676858,1.0227931621995163,1.0084338546703588
14.104444444444445,0.9115976883630388,0,0.9999913089652598,1.0227930056846242,1.0084336135914054
14.104722222222222,0.9115676957171298,0,0.9999913082535614,1.0227928491478062,1.0084333724794627
14.105,0.9115376983064979,0,0.9999913075417624,1.0227926925890656,1.0084331313345343
14.105277777777777,0.9115076961313628,0,0.999991306829863,1.022792536008404,1.0084328901566237
14.105555555555554,0.9114776891919449,0,0.9999913061178635,1.0227923794058225,1.0084326489457334
14.105833333333333,0.9114476774884637,0,0.9999913054057635,1.0227922227813249,1.0084324077018685
14.106111111111112,0.911417661021139,0,0.9999913046935635,1.0227920661349115,1.0084321664250309
14.106388888888889,0.9113876397901913,0,0.9999913039812626,1.0227919094665845,1.008431925115224
14.106666666666666,0.9113576137958408,0,0.9999913032688615,1.022791752776346,1.0084316837724512
14.106944444444444,0.911327583038307,0,0.9999913025563602,1.0227915960641987,1.0084314423967171
14.107222222222223,0.8433874679691363,0,0.9999895966437574,1.02241908693929,1.0078526623724757
14.1075,0.7754518253533199,0,0.9999880027970359,1.0220711621087828,1.0073197996093608
14.107777777777777,0.7075206562557906,0,0.9999864579990178,1.0217349814596313,1.0068095762917222
14.108055555555556,0.6395939617414154,0,0.9999849343766299,1.0214048948457943,1.0063120641881735
14.108333333333334,0.5716717428749953,0,0.999983418073366,1.0210780956508068,1.0058220857766724
14.108611111111111,0.5037540007212665,0,0.9999818977683991,1.020752312938411,1.005336223662748
14.108888888888888,0.4358407363448992,0,0.9999803658258277,1.0204260062817114,1.0048516938066185
14.109166666666667,0.4358263526504195,0,0.9999805193310708,1.0204566962801174,1.0049075937250038
14.109444444444446,0.43581196667837874,0,0.9999805656372974,1.0204659412534975,1.0049243102846404
14.109722222222222,0.4357975784288826,0,0.9999805797595228,1.0204687592365387,1.0049294122220809
14.11,0.4357831879020364,0,0.9999805848544424,1.0204697695373401,1.0049311602563102
14.110277777777778,0.4357687950979456,0,0.9999805865055486,1.0204700964062374,1.0049317188875957
14.110555555555557,0.4357544000167156,0,0.9999805866591887,1.0204701236881597,1.004931764118825
14.110833333333332,0.43574000265845236,0,0.9999805863864792,1.0204700651262144,1.0049316700669897
14.11111111111111,0.4357256030232609,0,0.9999805860422395,1.0204699921118439,1.0049315573214594
14.11138888888889,0.43571120111124706,0,0.9999805857027674,1.0204699200945755,1.0049314491083952
14.111666666666666,0.43569679692251656,0,0.999980585372224,1.0204698499164664,1.0049313449298334
14.111944444444443,0.4356823904571748,0,0.9999805850455035,1.0204697805271585,1.0049312422433123
14.112222222222222,0.4356679817153272,0,0.9999805847197725,1.0204697113414605,1.0049311398697687
14.1125,0.4356535706970798,0,0.9999805843941506,1.0204696421769972,1.0049310374938225
14.112777777777778,0.4356391574025381,0,0.9999805840684726,1.0204695729999171,1.0049309350795002
14.113055555555555,0.4356247418318077,0,0.9999805837427339,1.0204695038095843,1.0049308326389952
14.113333333333333,0.4356103239849944,0,0.9999805834169417,1.020469434607891,1.0049307301804724
14.113611111111112,0.4355959038622038,0,0.9999805830910983,1.0204693653953758,1.0049306277060561
14.113888888888889,0.43558148146354175,0,0.9999805827652036,1.020469296171987,1.004930525215774
14.114166666666666,0.43556705678911395,0,0.9999805824392561,1.02046922693763,1.004930422709401
14.114444444444445,0.43555262983902604,0,0.9999805821132571,1.0204691576922713,1.0049303201868363
14.114722222222223,0.4355382006133839,0,0.9999805817872055,1.0204690884359087,1.0049302176480632
14.115,0.43552376911229335,0,0.9999805814611017,1.0204690191685468,1.0049301150930878
14.115277777777777,0.43550933533586006,0,0.9999805811349458,1.0204689498901902,1.004930012521918
14.115555555555556,0.43549489928419,0,0.9999805808087375,1.02046888060084,1.004929909934556
14.115833333333335,0.4354804609573889,0,0.9999805804824774,1.020468811300497,1.004929807331002
14.116111111111111,0.4354660203555628,0,0.9999805801561649,1.0204687419891612,1.0049297047112573
14.116388888888888,0.43545157747881746,0,0.9999805798298,1.0204686726668337,1.004929602075323
14.116666666666667,0.43543713232725867,0,0.9999805795033835,1.0204686033335146,1.0049294994231988
14.116944444444444,0.43542268490099256,0,0.9999805791769143,1.0204685339892037,1.0049293967548858
14.117222222222221,0.43540823520012495,0,0.9999805788503932,1.0204684646339024,1.0049292940703844
14.1175,0.43539378322476174,0,0.9999805785238197,1.020468395267611,1.0049291913696967
14.117777777777778,0.4353793289750089,0,0.9999805781971941,1.0204683258903298,1.004929088652822
14.118055555555555,0.43536487245097255,0,0.9999805778705163,1.0204682565020589,1.0049289859197612
14.118333333333332,0.43535041365275867,0,0.9999805775437866,1.0204681871027992,1.0049288831705152
14.118611111111111,0.43533595258047314,0,0.9999805772170044,1.0204681176925507,1.0049287804050848
14.11888888888889,0.4353214892342221,0,0.9999805768901705,1.0204680482713147,1.0049286776234712
14.119166666666667,0.4353070236141116,0,0.999980576563284,1.020467978839091,1.004928574825674
14.119444444444444,0.4352925557202476,0,0.9999805762363453,1.0204679093958804,1.004928472011695
14.119722222222222,0.4352780855527363,0,0.9999805759093549,1.020467839941683,1.004928369181534
